notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,winner-size,winner-selection-status,no-negocaition-necessary-lot,legal-basis-proc,winner-owner-nationality,framework-value-notice,direct-award-justification-text-proc.lit,direct-award-justification-proc,legal-basis-text.ces,accessibility-lot,legal-basis-text.pol,framework-buyer-categories-lot.hrv,direct-award-justification-text-proc.deu,direct-award-justification-text-proc.ces,legal-basis-text.deu,direct-award-justification-text-proc.spa,direct-award-justification-text-proc.fin,direct-award-justification-text-proc.ron,direct-award-justification-text-proc.nld,framework-buyer-categories-lot.fra,direct-award-justification-text-proc.bul,subcontracting-percentage,subcontracting-value,direct-award-justification-text-proc.ell,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_veat,notice_is_pin-only,notice_is_pin-rtl,notice_is_cn-social
ec64b9e5-5023-44cc-a764-44b037630d16,none,cn-standard,270067-2025,False,32014L0024,DEU,,697c1dc1-226d-49d6-857f-f277ad4b9a3f,,,exg-natl-bre-nat-law,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
d86280b9-de1c-4077-836d-7a6c248ee3a3,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270068-2025,False,32014L0024,POL,,b603ca77-7599-48c3-82c1-13ea5393acb5,,,exg-mis-prep-confl|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-sitn-other|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-mis-sanction|exg-crim-part|exg-mis-misconduct|exg-mis-misrepresent,,,,"art. 132 i nast. Ustawy z dnia 11 września 2019 r. - Prawo zamówień publicznych (tekst jedn. - Dz. U. z 2024 r., poz. 1320)",,,,,,,"['Postępowanie o udzielenie zamówienia publicznego prowadzone jest w trybie przetargu nieograniczonego zgodnie z Działem II ustawy pzp i przepisami art. 132 i nast. Ustawy z dnia 11 września 2019 r. - Prawo zamówień publicznych (tekst jedn. - Dz. U. z 2024 r., poz. 1320) [zwanej dalej także „pzp”].']",,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
0c058466-f5fe-41b9-bf69-fb3c3997351d,none,can-standard,270069-2025,False,32014L0024,AUT,,78a1a260-ae6a-4e28-8fc9-1be505e1916e,,4411271.2,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,4411271.2,4411271.2,False,15.299673686546088,0,,,0,1,0,0,0,0,0,0
49e5a8a5-9b82-435b-8043-f9ad12e8add4,none,cn-standard,270070-2025,True,32014L0024,CHE,,a634b170-c72c-4fd8-9ac8-c191284d413c,,,exg-sitn-other,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
8444b799-3934-4980-bf19-d069124be1ac,none|none|none|none,can-standard,270071-2025,,32014L0025,HRV,EUR,f26cf1c5-6678-4dce-8fe8-c541120be4f4,EUR,3050530.0,,medium|large|small,selec-w|selec-w|selec-w|selec-w,,,,,,,,n-inc|n-inc|n-inc|n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,,,,,EUR,3050530.0,3050530.0,False,14.930826231790888,3,medium,3.0,0,1,0,0,0,0,0,0
8cd9f61a-d29b-49ea-ae9f-ddf7a7357991,none|none|none,cn-standard,270072-2025,False,32014L0024,POL,,de9c7670-ebba-4b76-942a-73e4fab21dac,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6d168d74-ccc2-4557-8a66-73ccbc0942df,none|none|none|none|none|none|none,can-standard,270073-2025,True,32014L0024,POL,PLN,b2d9b090-9115-4993-85ac-de1dde4fbbcb,,1945740.0,,sme|sme|sme,selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,1945740.0,1945740.0,False,14.481153439345178,3,sme,2.5,0,1,0,0,0,0,0,0
57fea794-fb04-44a8-b156-881852485fb2,none|none,cn-standard,270074-2025,False,32014L0024,FRA,EUR,3aa549c3-5353-4e4d-8faf-ff0cc2d56307,,,nati-ground,,,False|False,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
ba95bc47-f175-4906-a7f8-e9a56c97018f,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270075-2025,False,32014L0024,DEU,,d0d31d03-0d1a-49f3-900b-f45dce16e3dc,,,,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
c3c07d43-8302-4d97-976c-6f52ee385f77,none|none|none,cn-standard,270076-2025,False,32014L0024,POL,,6096beea-d7be-4247-a19a-24ee28d48588,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
3687747c-8786-4d3f-8314-b679ab29f202,,cn-standard,270077-2025,,32014L0023,DEU,,7b58ce6e-ec68-40fe-8cdc-100bd0fbeba6,,,exg-crim-corrpt,,,,konzvgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
2597cb6d-3a15-448c-9256-6a3631c13e5a,none|none|none|none,can-standard,270078-2025,False,32014L0024,POL,,322e36f2-7b68-4279-8bb7-53b1c15ca719,,1790.0,,sme,clos-nw|clos-nw|clos-nw|selec-w,,Postępowanie jest prowadzone w trybie przetargu nieograniczonego na podstawie przepisów ustawy Prawo zamówień publicznych ( PZP ) z dnia 11 września 2019 r. z zastosowaniem art. 139 ust. 1 ustawy Prawo zamówień publicznych.,,,,,,,"['Zamawiający, zgodnie z art. 139 ust. 1 ustawy Prawo zamówień publicznych najpierw dokona badania i oceny ofert, a następnie dokona kwalifikacji podmiotowej Wykonawcy, którego oferta została najwyżej oceniona, w zakresie braku podstaw wykluczenia oraz spełniania warunków udziału w postępowaniu.']",,,,,,,,,,,,,,EUR,1790.0,1790.0,False,7.490529402060711,1,sme,2.5,0,1,0,0,0,0,0,0
27a24090-45c7-44e4-a9fd-a3e924b44f27,,can-modif,270079-2025,,32014L0024,NLD,,fa8f7585-d114-4545-bcde-b02ca5eeba96,,24872239.32,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,24872239.32,23506828.500000007,True,17.029262892944875,0,,,0,0,1,0,0,0,0,0
6dd028a7-93e3-4908-af7a-258fa419a0e9,none,cn-standard,270080-2025,,32014L0024,FRA,,858f91a8-9255-4868-b779-8eabaa6db526,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
019667f9-5b4e-43a1-8be2-fb46c9face43,none,cn-standard,270081-2025,False,32014L0024,DEU,,019667f7-2ca5-47e6-8947-efdea0ac4929,,,exg-natl-bre-nat-law,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
f521b4b3-3584-4c65-a2ad-15098d38ca79,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270082-2025,False,32014L0024,POL,,8e9541d3-f26c-4b5d-b42e-f18280bd6a86,,,exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-distortion|exg-natl|exg-crim-traffick|exg-crim-laund|exg-crim-part|exg-crim-terror|exg-mis-prep-confl,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e3913fb6-03c4-4621-972e-e68c879bc573,none,cn-standard,270083-2025,False,32014L0024,FRA,EUR,5edf40ad-f9c2-4b27-8321-4de6b68d687e,EUR,300000.0,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,300000.0,300000.0,False,12.611541086966115,0,,,1,0,0,0,0,0,0,0
8baf8e5c-03bd-46dd-9d6f-336e53c2519b,none,can-standard,270084-2025,False,32014L0024,FRA,,db8ddfd0-36e9-4710-955c-a56184343bc2,,,,large|large,selec-w,,,FRA|FRA,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,2,large,4.0,0,1,0,0,0,0,0,0
36beb122-0170-4cea-8da6-98a2c14e34a4,none,cn-standard,270086-2025,False,32014L0024,CZE,CZK,03d3d16a-92c1-48da-be9a-a6012db09403,CZK,378000.0,,,,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,CZK,14742.0,14742.0,False,9.59852367284982,0,,,1,0,0,0,0,0,0,0
2c3d7bcd-b2a3-466a-a8dc-e1c4b651b267,none|none,cn-standard,270087-2025,False,32014L0024,PRT,,1a74fcce-def4-46f3-8cbd-39cfc66628fe,,,exg-mis-distortion,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
b5ebc954-85c6-486a-816f-db37438f1a06,none|none,cn-standard,270088-2025,,32014L0024,FRA,EUR,ba9c4c96-8cde-40d1-bdcc-4b29a299e797,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
4bbcdde2-1171-47ee-b4c9-44e06fb50b93,dps-list,can-standard,270089-2025,,32014L0024,LTU,EUR,a889ae2e-cc25-4f72-81d0-2b02f5d2ef13,,77071.77,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,77071.77,77071.77,False,11.252505319478182,0,,,0,1,0,0,0,0,0,0
b942dd23-ce32-4a18-9f97-387dd6f9cf41,none,veat,270090-2025,,32014L0024,NLD,,48d34d44-9d42-49eb-b0e7-3409da8dd653,,0.0,,large,,,,,,,technical,,,,,,,,,,,"['Radboudumc gebruikt al vele jaren de oncologische implantaten van de firma LINK. Het is van belang huidige werkwijze en behandelregime te handhaven, overgaan op een alternatief is redelijkerwijs niet mogelijk. Het lage aantal endoprothese-operaties, de jarenlange leercurve voor de orthopedisch chirurgen en de complexiteit van deze zeer grote operaties (initieel en revisies), maken dat switchen van fabricaat (en dus veranderen van werkwijze met verlies van expertise en ervaring) nagenoeg onmogelijk is, omdat dit de veiligheid en kwaliteit (en bijgevolg ook de doelmatigheid) van deze patiëntenzorg ernstig te kort zou doen. Hieruit volgt dat de Onderhandelingsprocedure zonder aankondiging toepasbaar is, omdat mededinging om technische redenen ontbreekt. (artikel 2.32. Aw 2012)']",,,,,,EUR,0.0,0.0,False,0.0,1,large,4.0,0,0,0,0,1,0,0,0
551d2eac-b9c3-433f-b9a5-339d3dac968b,none,cn-standard,270091-2025,False,32014L0024,IRL,EUR,bebef5f3-7a9f-4f63-b0ac-5770f6bd6c22,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.0,1.0,False,0.6931471805599453,0,,,1,0,0,0,0,0,0,0
354b9cc9-b719-483a-b0a1-e57b9794ae49,none,cn-standard,270092-2025,False,32014L0024,FRA,EUR,5eec04b4-ce15-4d6b-b2ac-f53c42710229,EUR,203921.0,nati-ground,,,False,,,,,,,,,,,,,,,,,,,,,,EUR,203921.0,203921.0,False,12.225492846769653,0,,,1,0,0,0,0,0,0,0
59fc4cd5-e28c-4542-aa62-a58008b580f6,none,can-standard,270093-2025,False,32014L0024,CYP,EUR,bede6175-2778-443b-878c-a6802f0a95a4,EUR,305250.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,305250.0,305250.0,False,12.628889667970862,0,,,0,1,0,0,0,0,0,0
0960bbcb-6d2c-41f8-9d36-d4e1b8ac693c,none,cn-standard,270095-2025,False,32014L0024,CZE,CZK,29bd68c0-e17f-4d9d-8e71-aa77e0a1d233,CZK,21810600.0,,,,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,850613.4,850613.4,False,13.6537141908848,0,,,1,0,0,0,0,0,0,0
076a6d20-c2a7-4eb4-ab61-0df7d94e84e0,none,can-standard,270097-2025,,32014L0024,CZE,,ddff7519-2b03-47a4-a389-8e23a5b49a83,,106486.96,,sme,selec-w,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,EUR,106486.96,106486.96,False,11.575787206097607,1,sme,2.5,0,1,0,0,0,0,0,0
db98dd04-e26a-4899-880b-b24449364a20,none,can-standard,270098-2025,False,32014L0024,AUT,EUR,c611d7c7-aea4-4b36-963e-9c01303671ef,EUR,20000000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,20000000.0,20000000.0,False,16.811242881518265,0,,,0,1,0,0,0,0,0,0
7e7c86fc-f11a-4133-b836-a8afb56fb43d,none,can-standard,270099-2025,False,32014L0024,DEU,,ec203b7f-618b-49ba-becb-51652be1eceb,,,,small,selec-w,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0
3afc6fac-138f-4f17-be72-41b37f3bcb3f,none|none|none|none,cn-standard,270100-2025,False,32014L0024,SWE,SEK,87239a69-5ee4-440c-8654-b3d6906348ce,SEK,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEK,2610000.0,2610000.0,False,14.774861162440565,0,,,1,0,0,0,0,0,0,0
d808bbb8-f281-4a5e-8bc8-7d98952e3cb0,none,can-social,270101-2025,,32014L0024,ESP,EUR,f300f761-c51a-44f5-88da-9b7d8de5eef0,,1689103.2,,large,selec-w,,,ESP,,,crisis,,,,,,,,"['Tramitación por procedimiento de imperiosa urgencia de conformidad a lo previsto en el artículo 168 de la LCSP, para poder dar una respuesta urgente a la situación extraordinaria derivada de la llegada masiva de menores extranjeros no acompañados a la isla de Eivissa.']",,,,,,,,,EUR,1689103.2,1689103.2,False,14.339708887196634,1,large,4.0,0,0,0,1,0,0,0,0
4e1e1cd5-3d7a-43e9-b586-5ace3435bb87,none,cn-standard,270103-2025,False,32014L0024,BEL,,db430412-2965-47b0-a72f-c38aaec86fa6,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6a0e78a0-62e7-41f3-8198-21db52b67de1,none,cn-standard,270105-2025,False,32014L0024,POL,,e275b1e8-4eee-4c8e-84aa-5d5fc64b22cd,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
7266e391-0b9e-4969-a563-709bfb479ef2,none,cn-standard,270106-2025,False,32014L0024,DEU,,2a955e9f-8d28-45e8-a2b3-f8af28f42085,,,corruption|crime-org|finan-laund|fraud|human-traffic|terr-offence,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
33347196-d6a8-4010-b0c0-26274ebaa995,none,pin-rtl,270107-2025,,32014L0024,DEU,,,,,,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,0,1,0
5adeea2b-9d72-44df-b3a8-7c7599ecb6e1,none,cn-standard,270108-2025,False,32014L0024,FRA,EUR,33e77bca-302c-4add-a37d-d55d1a585cd4,,,tax-pay,,,True,,,,,,,,,,,,,,,,,"[""Brest'aim GIE, Brest'aim SEM et Brest'aim SPL""]",,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
423b408f-00f2-4b3a-b340-4b9ec998fbf1,none|none,cn-standard,270109-2025,,32014L0024,FRA,,f15ee3db-5614-49ea-bf42-87e9862776cd,,,labour-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
b1d43d4c-3240-407f-9b11-11a503cb8b00,none,can-standard,270110-2025,,32018R1046,BEL|LUX|BEL|LUX|BEL|FRA|BEL|BEL|BEL|BEL|BEL|BEL|BEL|BEL|BEL|BEL|ESP|FRA|GRC|BEL|ESP|LUX|HUN|SVK|PRT|NLD|LUX|FRA|ITA|MLT|NLD|SVN|DEU|PRT|ESP|BEL|BEL|BEL|BEL|LUX|BEL|BEL|LUX,,fcc865d9-4061-447c-9f50-6a704a0e7f36,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
a5a32316-7c5f-423a-950c-8e0e650c812c,none,can-standard,270112-2025,False,32014L0024,HUN,HUF,2d91fc3d-2804-4be5-9658-93928cd683b8,HUF,605982690.0,,micro,selec-w,,,HUN,,,,,,,,,,,,,,,,,,,,HUF,1575554.994,1575554.994,False,14.270118780011265,1,micro,1.0,0,1,0,0,0,0,0,0
7d2f6470-3231-415d-bb36-415b5804e8a6,none,can-standard,270113-2025,False,32014L0024,DEU,,f20c1f4d-2e67-407e-a2ab-a7ec6bbe6ec5,,305895.1,,large,selec-w,,vob-a-eu,DEU,,,,,,,,,,,,,,,,,,,,EUR,305895.1,305895.1,False,12.631000780793256,1,large,4.0,0,1,0,0,0,0,0,0
54ac55c6-c378-4d8d-b551-704272bfd43f,none,can-standard,270114-2025,,32014L0024,ESP,EUR,23df1742-de3b-4284-97a2-dbc5aca0d6cd,,82600.0,,sme,selec-w,,,ESP,,,,,,,,,,,,,,,,,,,,EUR,82600.0,82600.0,False,11.321777065973317,1,sme,2.5,0,1,0,0,0,0,0,0
ebf85f63-5781-4647-9d15-6f83d2d9da05,none,cn-standard,270115-2025,,32014L0024,DEU,,1db85384-659d-4ee4-b29e-88e31589cb75,,,misrepresent|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
945f2c9e-ab44-40c5-903e-5d4f3dc4d0d8,none,cn-standard,270116-2025,False,32014L0024,DEU,,e9826a47-5943-405e-8ecc-840455f2ec0d,EUR,240000.0,exg-sitn-liq-admin,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,240000.0,240000.0,False,12.388398368982115,0,,,1,0,0,0,0,0,0,0
07ab5f6c-ad3a-4d95-9bb8-8a2187ea85b9,none,cn-standard,270117-2025,,32014L0024,FRA,,870c55d6-eabb-4226-b1f0-4f1c612161ad,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
70509fd9-64b5-444a-ac27-e05e0241b74f,none,can-social,270118-2025,,32014L0024,ESP,,ff6d99e3-d421-4879-8443-57a73de012bc,,1159673.78,,sme,selec-w,,,ESP,,,,,,,,,,,,,,,,,,,,EUR,1159673.78,1159673.78,False,13.96365016170479,1,sme,2.5,0,0,0,1,0,0,0,0
e6393915-219b-4d2a-833d-98bd7c8a5661,none,can-standard,270119-2025,,32014L0024,ESP,,2747a6f2-5c60-4aea-92cb-990252b4786f,,3682192.5,,large,selec-w,,,ESP,,,other-exclusive,,,,,,,,['Procedimiento negociado sin publicidad por exclusividad.'],,,,,,,,,EUR,3682192.5,3682192.5,False,15.11901919235465,1,large,4.0,0,1,0,0,0,0,0,0
fea41874-8d45-46d5-ae8c-31ad79a8b7f9,dps-list|dps-list|dps-list|dps-list|dps-list|dps-list|dps-list|dps-list|dps-list|dps-list|dps-list|dps-list|dps-list,cn-standard,270120-2025,False,32014L0024,SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN|SVN,,ccb51c59-e155-4e6b-a489-3846b8289f67,,,,,,,,,,,,,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
656abb50-8293-463c-89b6-c2201147e8c3,none,can-standard,270121-2025,False,32014L0024,DEU,,8923e620-9287-48ff-9bb0-2cd9720dc1bf,,57287.4,,medium,selec-w,,vob-a-eu,DEU,,,,,,,,,,,,,,,,,,,,EUR,57287.4,57287.4,False,10.955853438927447,1,medium,3.0,0,1,0,0,0,0,0,0
82cd2197-fb98-46e2-9443-8b384e8e5d5a,none,cn-standard,270122-2025,False,32014L0024,DEU,,caee6c80-11de-4b8f-b3f5-cee50086b86b,,,corruption|crime-org|finan-laund|fraud|human-traffic|terr-offence,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
0cf666c0-3c39-4357-9b91-f29caec16851,none,can-standard,270123-2025,,32014L0025,AUT,,dc1eed5b-0006-41dd-90aa-9f8f7df61557,,1314765.4,,large,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,1314765.4,1314765.4,False,14.089169565228138,1,large,4.0,0,1,0,0,0,0,0,0
e41c5a74-d11d-4ebb-867d-04087191ba39,none|none,cn-standard,270124-2025,False,32014L0024,PRT,,30b470e4-5d36-4b3e-ae34-d4946c09d5d3,EUR,23790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,23790000.0,23506828.500000007,True,16.984775924313606,0,,,1,0,0,0,0,0,0,0
867d18f7-4d96-4bdc-b002-4979d871471f,dps-list,can-standard,270125-2025,,32014L0024,CZE,CZK,eb963ff7-5ed2-4fe1-ac10-7b8580ec963c,CZK,9929820.53,,sme,selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,387263.00067,387263.00067,False,12.866861911712078,1,sme,2.5,0,1,0,0,0,0,0,0
a27b57e6-7425-4a2b-a707-0e394996d20f,none,cn-standard,270126-2025,False,32014L0024,ESP,,4a441243-7449-4467-8961-fd1662e117f0,EUR,792000.0,exg-crim-terror|exg-natl-bre-nat-law|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-pmt-bre-tax|exg-sitn-insolvency|exg-mis-prep-confl|exg-crim-part|exg-crim-fraud|exg-mis-distortion|exg-crim-corrpt|exg-sitn-bankr|exg-mis-misrepresent|exg-mis-misconduct|exg-mis-bre-soc-law|exg-crim-traffick|exg-mis-bre-env-law|exg-mis-sanction|exg-sitn-cred-arran|exg-crim-laund|exg-pmt-bre-ssc|exg-mis-bre-lab-law|exg-mis-partic-confl,,,,,,,,,,,,,,,,,,,,,,,,,EUR,792000.0,792000.0,False,13.58231793342203,0,,,1,0,0,0,0,0,0,0
820b8ff2-a720-4c31-9cfb-44034850d7f7,dps-nlist,can-standard,270128-2025,False,32014L0025,FIN,,38752721-e8e5-41dc-bfcf-7b63aee09b4b,,23160730.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,23160730.0,23160730.0,False,16.95796877321069,0,,,0,1,0,0,0,0,0,0
a62338bf-7e41-4c3a-8126-9facf4971897,none,cn-standard,270129-2025,,32014L0024,FRA,,3f797a86-b742-451b-bc21-56ea58ce35bd,EUR,16000000.0,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,16000000.0,16000000.0,False,16.588099342704055,0,,,1,0,0,0,0,0,0,0
ac6c2e47-87a7-4384-bf8c-bb202aaac646,none|none,can-standard,270130-2025,,32014L0024,CZE,CZK,e5b81bb8-867a-438e-9003-d5ba18d3e1bb,CZK,2333370.44,,large,selec-w|clos-nw,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,91001.44716,91001.44716,False,11.418641677005539,1,large,4.0,0,1,0,0,0,0,0,0
e3aa8e8d-a99b-4b93-965d-5a74145f9bfe,none,cn-standard,270131-2025,False,32014L0024,DEU,,ce0d33e9-e033-4288-98c2-ac699a951d91,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e1ee68d0-8893-457e-9bf8-5513907eb23b,none,can-standard,270132-2025,False,32014L0025,POL,,dd6656d6-ae9f-459b-b420-6dda00accc54,,,,,clos-nw,,"art. 376 ust. 1 pkt 1) Pzp., w związku z art. 5 ust. 4 pkt 4) Pzp.",,,,,,,"['art. 376 ust. 1 pkt 1) Pzp., w związku z art. 5 ust. 4 pkt 4) Pzp.']",,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
f20349d8-82f4-4c64-befe-12a938d32c51,none,can-standard,270133-2025,,32014L0024,DEU,,be8ea7bb-60e0-4805-bfde-1da9a922c5a7,,55035.0,,small,selec-w,,vob-a,,,,,,,,,,,,,,,,,,,,,EUR,55035.0,55035.0,False,10.915742795547708,1,small,2.0,0,1,0,0,0,0,0,0
b49ed7a8-1d78-47c5-9596-5a149a348f09,none|none|none,can-standard,270134-2025,False,32014L0024,ESP,EUR,181b4b33-2fd4-410b-ab9c-8a1a04d0acda,EUR,395222.0,,sme|sme,selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,395222.0,395222.0,False,12.887205441542957,2,sme,2.5,0,1,0,0,0,0,0,0
e19a6a59-af97-46b9-b329-d791cbf07ca8,none,cn-standard,270136-2025,False,32014L0024,DEU,,5b0f7aa2-35fb-42cf-b6ae-848482587e72,,,exg-crim-corrpt,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
