notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,legal-basis-proc,legal-basis-text.ces,winner-selection-status,winner-size,total-value,estimated-value-cur-proc,exclusion-grounds,legal-basis-text.deu,no-negocaition-necessary-lot,framework-value-notice,winner-owner-nationality,subcontracting-percentage,direct-award-justification-text-proc.eng,direct-award-justification-proc,accessibility-lot,direct-award-justification-text-proc.fra,framework-buyer-categories-lot.hrv,legal-basis-text.pol,direct-award-justification-text-proc.spa,direct-award-justification-text-proc.ron,legal-basis-text.fra,subcontracting-value,direct-award-justification-text-proc.nld,direct-award-justification-text-proc.dan,direct-award-justification-text-proc.ita,ipi-measures-applicable-lot,direct-award-justification-text-proc.deu,legal-basis-text.eng,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_can-standard,notice_is_cn-standard,notice_is_can-modif,notice_is_pin-only,notice_is_cn-social,notice_is_pin-rtl,notice_is_veat,notice_is_can-social,notice_is_can-desg,notice_is_cn-desg
c17d2c2a-660f-4643-bcc6-01cd3a204f18,none,cn-standard,277582-2025,,32009L0081,ROU,,94ca2a27-bb40-4ca3-b97d-42f7da6a5c59,,,,,,,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
8c78f64f-22d7-404c-96a5-ecf1b0752bdb,none,cn-standard,277584-2025,,32014L0024,DEU,,ab70e2a2-4119-4191-9b2c-862fef6460df,vgv,,,,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
ae2d8786-7391-4e56-9c4e-61ba74dfcb8e,dps-list,can-standard,277585-2025,False,32014L0024,CZE,,2277e5d5-4002-47cc-9eaf-c2ca60684b26,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,37333.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,1455.987,1455.987,False,7.284125883712023,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
64ce7875-6599-4bd8-8b13-7cdf43dffa21,,can-standard,277586-2025,False,32009L0081,CZE,CZK,6f0a608a-7e80-46c2-ba73-b662e6e48ec9,134/2016 Sb.|32009L0081,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2009/81/ES ze dne 13. července 2009 o koordinaci postupů při zadávání některých zakázek na stavební práce, dodávky a služby zadavateli v oblasti obrany a bezpečnosti a o změně směrnic 2004/17/ES a 2004/18/ES']",selec-w,,10244821.0,CZK,,,,10244821.0,,,,,n-inc,,,,,,,,,,,,,,CZK,399548.019,399548.019,False,12.898091737537424,0,,,1,0,0,0,0,0,0,0,0,0
abc6fbf7-143a-4d11-9374-412cedac849e,none,can-standard,277587-2025,False,32014L0024,DEU,,c03c05cc-8c32-4957-8ac3-f2c613d5841f,vob-a-eu,,selec-w,small,85838.1,,,,,,DEU,,,,,,,,,,,,,,,,,,EUR,85838.1,85838.1,False,11.360229892627062,1,small,2.0,1,0,0,0,0,0,0,0,0,0
b5722025-872e-4e96-a5de-0e76a7b3370b,none,can-standard,277588-2025,,32014L0024,NLD,,2b168e68-9ccf-4485-8eff-c038dcee578f,,,selec-w,sme,120066.57,,,,,,,,,technical,,,,,,,,,['De grond voor opdrachtverstrekking is gelegen in art. 2.163d Aw: De opgedragen werkzaamheden zijn dusdanig met de beheerwerkzaamheden van Opdrachtnemer verweven dat verandering van opdrachtnemer niet mogelijk is.'],,,,,,EUR,120066.57,120066.57,False,11.695809946625582,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
8434e599-9211-40e2-b9a3-3363c3aa8c63,none|none|none,cn-standard,277589-2025,False,32014L0024,CZE,CZK,d419a1bc-01b5-413a-82f2-9da64e85fb4c,32014L0024,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,12530000.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,488670.0,488670.0,False,13.099444740388428,0,,,0,1,0,0,0,0,0,0,0,0
99472865-9ca7-45f3-8663-c73d59668b9c,none,cn-standard,277590-2025,False,32014L0024,BEL,,1961d059-2dc1-43e9-bc28-0e5f129eeae5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
ecebbf5b-6259-4051-bcd5-a7f0115fd25d,none|none|none,cn-standard,277591-2025,False,32014L0024,FRA,,311b62a0-0406-4260-b922-7421765c9745,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
63cb702e-d077-4001-92a5-e6a59a92cd9a,none,can-standard,277592-2025,,32014L0024,CZE,CZK,1d5cf90b-ceae-4716-8c1f-64d11118ccab,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,448791.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,17502.849,17502.849,False,9.770176078584864,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
5cf5dd2b-95b2-4af6-b654-6fb425cfb4ae,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,277593-2025,False,32014L0024,POL,,46ccda7b-35b7-4175-b367-c99490bdd64a,,,,,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-env-law|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
a56ca8b1-3a98-413e-bc69-ee8ed2c4c1f8,none,can-standard,277594-2025,,32014L0025,PRT,EUR,e0dcc7a2-5b7e-4cf0-a4a5-a4d1d3ea98d9,CCP e Decreto Legislativo Regional n.º 34/2008/M.,,selec-w,large,4483764.25,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,4483764.25,4483764.25,False,15.31597370899374,1,large,4.0,1,0,0,0,0,0,0,0,0,0
b280cb88-07f7-4940-a1d9-3e3f37ba0752,none,can-standard,277595-2025,,32014L0024,BGR,BGN,4bd3a885-daaf-4578-afc6-a3645614a8d6,,,clos-nw,,100904.53,BGN,,,,,,,,,n-inc,,,,,,,,,,,,,,BGN,51461.3103,51461.3103,False,10.848604979892109,0,,,1,0,0,0,0,0,0,0,0,0
3fc373b9-c9e9-4b66-ae05-6d5bea45abc0,none,cn-standard,277596-2025,,32014L0024,FIN,,23eb885e-f184-4284-83b3-59566c1b875f,,,,,300000.0,EUR,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|nati-ground|envir-law|socsec-law|labour-law|partic-confl|prep-confl|sanction|misrepresent|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act|prof-misconduct|distorsion,,,,,,,,inc,,,,,,,,,,,,,,EUR,300000.0,300000.0,False,12.611541086966115,0,,,0,1,0,0,0,0,0,0,0,0
2bc5eed0-ac23-4882-8434-46415c876bb4,none,cn-standard,277597-2025,False,32014L0024,DEU,,11116424-efe2-482f-8afb-42b7a22ba67c,vgv,,,,,,,,False,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
266359ad-e124-4011-8c4d-7c1e52761fe7,,can-standard,277598-2025,,32014L0023,AUT,EUR,27145aa0-c92c-4148-813a-22f8d88f940c,,,selec-w,,6274600.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,6274600.0,6274600.0,False,15.652020455303097,0,,,1,0,0,0,0,0,0,0,0,0
532e4b05-ed72-4b65-86a5-fdb39a2610ad,none|none,cn-standard,277599-2025,False,32014L0024,POL,,88075257-9ac3-4d29-8994-69a46770be2f,,,,,,,exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-terror|exg-crim-laund|exg-crim-part|exg-mis-misrepresent|exg-pmt-bre-ssc|exg-mis-prep-confl,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
7a0b0a45-dece-474c-be54-4de5ed861eee,none,cn-standard,277600-2025,False,32014L0024,NLD,,f7286d69-14fa-498b-a398-665eae3c97b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
6f437ecc-326a-42fe-a1a7-86ce3155cddd,none,can-standard,277601-2025,False,32014L0024,DEU,,fed79fd9-2c39-42de-ae5b-bde85790918e,vgv,,selec-w,large,995245.0,,,,,,DEU,,,,,,,,,,,,,,,,,,EUR,995245.0,995245.0,False,13.810745221763806,1,large,4.0,1,0,0,0,0,0,0,0,0,0
d08249f1-decb-41dd-b065-7d1eece34a06,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,277602-2025,False,32014L0024,POL,PLN,678eb639-b1ae-498e-8f86-633d04801c7d,,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w,medium|medium|small|medium|small|large|small|small|large|small|small|micro|small,2151519.06,,,,,,,,,,,,,,,,,,,,,,,,EUR,2151519.06,2151519.06,False,14.581685154944958,13,medium,3.0,1,0,0,0,0,0,0,0,0,0
ee18ea0b-af8a-46ff-bafe-6ed132022f60,none,cn-standard,277603-2025,False,32014L0024,LTU,EUR,779bb4e0-da89-4a95-828b-9bbf1826d14f,,,,,600000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,600000.0,600000.0,False,13.304686600863562,0,,,0,1,0,0,0,0,0,0,0,0
3e601aee-f784-4091-88ba-8a962e109aaa,none,cn-standard,277604-2025,False,32014L0024,DEU,,ece1063a-5694-45f4-b61c-b3c6d88c0706,vgv,,,,,,exg-crim-corrpt|exg-crim-fraud|exg-crim-part|exg-crim-terror|exg-sitn-as-susp|exg-crim-laund|exg-sitn-liq-admin|exg-mis-partic-confl|exg-mis-sanction|exg-crim-traffick|exg-sitn-other|exg-natl-bre-nat-law|exg-mis-misconduct|exg-mis-misrepresent|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-distortion|exg-mis-prep-confl|exg-sitn-insolvency,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
5f81f32e-20bc-4633-8320-baf47832d31c,none,can-standard,277605-2025,False,32014L0025,POL,,2562778a-328a-4e17-9b71-a39c595fce66,,,selec-w,large,837248.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,837248.0,837248.0,False,13.637876796269353,1,large,4.0,1,0,0,0,0,0,0,0,0,0
de721858-edf6-4675-92d5-94949f09a8f0,none,cn-standard,277606-2025,False,32014L0024,POL,,c0d0a5e3-d8db-40e3-af47-96e9e01687be,,,,,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-mis-misrepresent,,,,,,,,inc,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
3776186b-7720-4f84-aae6-f9486ae67c26,none|none,cn-standard,277607-2025,False,32014L0024,ITA,EUR,485e3b03-0059-42ee-b796-6a5818e64ec3,,,,,27353841.72,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,27353841.72,24421000.0,True,17.124367578608172,0,,,0,1,0,0,0,0,0,0,0,0
72fdbe57-0e37-4b05-817d-85fe857b115d,none,cn-standard,277608-2025,False,32014L0024,SWE,SEK,36c41001-fe16-4d60-8a0b-d3a05ea12da8,,,,,5000000.0,SEK,terr-offence,,True,,,,,,,,,,,,,,,,,,,,SEK,434999.99999999994,434999.99999999994,False,12.983103608918753,0,,,0,1,0,0,0,0,0,0,0,0
f7f510dd-c6bb-4915-b3f2-cb4e33d9b961,,can-modif,277609-2025,,32014L0024,CZE,,63293ac7-c91d-4613-ad45-a81c35e983c5,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,544490751.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,544490751.0,24421000.0,True,20.115361515803706,0,,,0,0,1,0,0,0,0,0,0,0
825dfd97-f1ea-44f5-8f89-9d22911c91ad,,can-modif,277610-2025,,32014L0025,ITA,,ffd845ea-47e6-4612-a7d7-908825b8992e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0,0
38fd0f19-a622-4a74-a049-1ca175c15c66,none|none,can-standard,277611-2025,False,32014L0024,FRA,,b6cec092-1269-457b-b0ea-5f33af113ee9,,,selec-w|selec-w,sme|sme|large|large|sme|sme|sme|sme|sme|sme|sme|sme|sme|large|sme|large|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme,,,,,,,FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,27,sme,2.5,1,0,0,0,0,0,0,0,0,0
5654323d-d0cc-4829-ad65-ff119a463913,none,cn-social,277613-2025,,32014L0024,FRA,,d0337ee1-44fc-4d62-9cd3-d54532bd48c8,,,,,8400000.0,EUR,nati-ground,,,,,,,,,,,,,,,,,,,,,,EUR,8400000.0,8400000.0,False,15.943742382861155,0,,,0,0,0,0,1,0,0,0,0,0
5fdedc5c-3814-41ed-883b-f499d940845c,none,cn-standard,277614-2025,False,32014L0024,ESP,,d57c61aa-56f9-4828-a814-0bef76896e61,,,,,1110000.0,EUR,exg-sitn-insolvency,,,,,,,,,,,,,,,,,,,,,,EUR,1110000.0,1110000.0,False,13.919871474189012,0,,,0,1,0,0,0,0,0,0,0,0
c8ca3d44-55ef-436c-8c36-4a9c08752558,none,can-standard,277615-2025,False,32014L0025,DEU,,7222ac9e-0596-4c52-b8ad-3090a87a530d,sektvo,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
cab4fd41-040b-49f4-9e93-6b1810518e54,none,can-standard,277616-2025,False,32014L0024,GRC,EUR,80cb119c-5c50-4328-8661-c09a4954b734,,,selec-w,small,427800.0,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,427800.0,427800.0,False,12.966413413168617,1,small,2.0,1,0,0,0,0,0,0,0,0,0
3a2d9dc4-d533-451a-a81d-78889247fba1,none|none|none,can-standard,277617-2025,False,32014L0025,CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE,,66fbb6bd-e3b7-4a56-8175-a700341305b5,134/2016 Sb.|32014L0025,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES']",selec-w|selec-w|selec-w,large|sme|large,108702358.0,,,,,,,,,,n-inc|n-inc|n-inc,,,,,,,,,,,,,,EUR,108702358.0,24421000.0,True,18.504124053787876,3,large,4.0,1,0,0,0,0,0,0,0,0,0
6a67fe7c-619b-4772-9bfe-8ab65751aea4,none,cn-standard,277618-2025,False,32014L0024,DEU,,c7c7ee4e-d4e5-4b7e-a768-a7ec13498751,vob-a-eu,,,,335000.0,EUR,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,,,,,,,,,,,,,,,,,,,EUR,335000.0,335000.0,False,12.721888795877375,0,,,0,1,0,0,0,0,0,0,0,0
db8b2a05-6e1c-4362-9daf-19e35e226688,none,can-standard,277619-2025,False,32014L0024,CZE,CZK,e243c9d3-f48b-425c-adb0-12bd45845b9f,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,8435000.0,CZK,,,,,,,,,n-inc,,,,,,,,,,,,,,CZK,328965.0,328965.0,False,12.70370968094216,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
84f5525e-0935-42df-a13f-b86cd233f030,none,can-standard,277620-2025,,32014L0025,DEU,,f738d35d-f3d3-44cf-991b-534061260532,sektvo,,selec-w,medium,3142710.0,,,,,,DEU,,,,,,,,,,,,,,,,,,EUR,3142710.0,3142710.0,False,14.960596361186118,1,medium,3.0,1,0,0,0,0,0,0,0,0,0
baa94292-fd36-41d0-a0e8-e1f38495baaa,none|none,can-standard,277621-2025,,32014L0024,ROU,,a5cd7b62-7509-47f7-868e-fb879697fefc,,,selec-w|open-nw,medium|small,8900513.56,,,,,,,,,,,,,,,,,,,,,,,,EUR,8900513.56,8900513.56,False,16.00161964876144,2,medium,3.0,1,0,0,0,0,0,0,0,0,0
4a22b81a-8abf-4bd2-b202-4fe4d1f425fb,none,cn-standard,277622-2025,False,32014L0024,DNK,DKK,6bf57b7e-5a4f-423d-b72e-649b05b7bb8c,,,,,18000000.0,DKK,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,DKK,2340000.0,2340000.0,False,14.66566191468422,0,,,0,1,0,0,0,0,0,0,0,0
89f413a7-900b-4f07-8099-16a89623d584,,pin-only,277623-2025,,32014L0024,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,1,0,0,0,0,0,0
c7880f3f-2983-41f9-96c2-25e94733bedf,none,can-standard,277624-2025,,32014L0024,NLD|NLD,EUR,e61ba484-85a5-41a0-8e40-e985c0b144e5,,,selec-w,,2800.0,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,2800.0,2800.0,False,7.937731775260109,0,,,1,0,0,0,0,0,0,0,0,0
108a3f8f-eb95-43a8-ae72-d4ba44047df3,,veat,277625-2025,,32014L0024,DNK,,1865efb9-6806-4c30-bfa9-df977f10cec7,,,,,5750000.0,,,,,,,,,technical,,,,,,,,,,"['Region Nordjylland agter at opgradere/udskifte en MR scanner på Regionshospital Nordjylland i Frederikshavn. Opgraderingen betyder at visse dele af det eksisterende udstyr kan genbruges, det drejer sig om blandt andet: - Kabler og føringer - Basale skannings licenser - Kølesystem og slanger - Elektriske kabinetter i teknikrum - Hoveddelen af quench systemet Region Nordjylland vurderer på baggrund af en gennemført markedsanalyse, at der kun er én leverandør, der kan imødekomme den samlede levering. Af tekniske årsager tildeles kontrakten derfor uden forudgående offentliggørelse af en udbudsbekendtgørelse i henhold til udbudsloven §80, stk. 3, nr. 2. Kontrakten vil først blive indgået efter udløb af standstill på 10 kalenderdage, regnet fra den dag hvor bekendtgørelsen er blevet offentliggjort.']",,,,,EUR,5750000.0,5750000.0,False,15.564710586686562,0,,,0,0,0,0,0,0,1,0,0,0
97f5efd2-df4a-44bd-8eae-6e9ab0083274,none,cn-standard,277626-2025,False,32014L0024,IRL,EUR,6998fd19-0dee-4ba2-9eda-e861b3bd9de4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
b17a8937-af0a-4385-954e-58cf82b24751,none,can-standard,277627-2025,,32014L0024,CZE,CZK,33cb750b-1642-4607-8d28-b7c50e63961e,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,601520.0,CZK,,,,7823775.0,,,,,,,,,,,,,,,,,,,CZK,23459.28,23459.28,False,10.063064057345109,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
6dde8944-0f81-4b86-b485-dfdd13d00834,none,cn-standard,277628-2025,False,32014L0024,ITA,EUR,56ff74d4-c7de-469e-88e6-cc1bbc2291c4,,,,,360005.63,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,360005.63,360005.63,False,12.793877726929376,0,,,0,1,0,0,0,0,0,0,0,0
ca841aed-41b6-4070-ab47-8d729cbf8fc6,none|none,can-standard,277629-2025,False,32014L0024,SWE,SEK,c0b43995-de0a-4fe0-a03d-4c494ba5e2b8,,,selec-w|selec-w,,1000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,SEK,87000.0,87000.0,False,11.373674891823535,0,,,1,0,0,0,0,0,0,0,0,0
9356de7c-5f6a-4799-9f86-9917fcb1e59f,none,can-standard,277631-2025,False,32014L0024,SVN,EUR,614bf359-8a04-4edd-a134-f836769bee7d,,,selec-w,sme,404045.0,EUR,,,,,,25.0,,,n-inc,,,,,,,,,,,,,,EUR,404045.0,404045.0,False,12.90928401184771,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
77394ff6-a57a-490c-a484-2f7f8df25d56,none,can-standard,277632-2025,False,32014L0024,POL,,ea2d93f2-2509-4d46-bfc4-a64d2ca98f38,,,open-nw,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
68c7d9a0-f210-4c54-8384-67795f0f09f2,none,can-standard,277633-2025,,32014L0024,CZE,CZK,c5e69913-b38d-49a6-ac4a-5575d90a7c52,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,118080.0,CZK,,,,7716600.0,,,,,,,,,,,,,,,,,,,CZK,4605.12,4605.12,False,8.43514113301564,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
d68e9410-9fe5-42bc-b305-ed07c79562b2,none,cn-standard,277634-2025,False,32014L0024,DEU,,2a550878-112c-4b52-9a75-47b470aa9c29,vgv,,,,,,bankr-nat|corruption|crime-org|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|socsec-law|socsec-pay|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
6eaa0277-86e4-4b51-8473-1e816156b42d,none|none|none|none,can-standard,277635-2025,False,32014L0024,POL,,51ab85e7-c4ac-47cd-8017-c62c852eafef,,,selec-w|selec-w|selec-w|selec-w,small|small|large,3107312.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,3107312.0,3107312.0,False,14.949268923565144,3,small,2.0,1,0,0,0,0,0,0,0,0,0
21fdc5b9-75d5-46cb-af8a-f0931b9181e0,,can-modif,277636-2025,,32014L0024,ESP,,9f08d854-40f3-4e45-b5dc-206a383dec09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0,0
20c5de19-4d5c-4b2e-9eb9-ce99be62074f,none|none,cn-standard,277637-2025,False,32014L0024,CZE,CZK,d3655d36-2723-4823-a3be-a60356d38928,32014L0024,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,16611570.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,647851.23,647851.23,False,13.381417909205853,0,,,0,1,0,0,0,0,0,0,0,0
b24ca1d9-431b-4f45-9363-200dac0d5553,dps-list,can-standard,277638-2025,False,32014L0024,CZE,CZK,faccfd4f-0fce-4c1a-8bd9-3c0807cd5914,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,sme|sme|sme|sme|sme,331136.0,CZK,,,,,,,,,n-inc,,,,,,,,,,,,,,CZK,12914.304,12914.304,False,9.466168243774014,5,sme,2.5,1,0,0,0,0,0,0,0,0,0
5fb2a44d-2919-44c0-8e26-589afd3feedf,none,can-standard,277639-2025,,32014L0024,BGR,BGN,9e3ceb5e-83d7-47ab-8bd0-80355aada2fc,,,selec-w|selec-w,sme|sme,25816.77,BGN,,,,,,,,,n-inc,,,,,,,,,,,,,,BGN,13166.5527,13166.5527,False,9.485510953627871,2,sme,2.5,1,0,0,0,0,0,0,0,0,0
93af7f30-6bd6-44e3-b097-70aad857d719,none,cn-standard,277640-2025,False,32014L0025,AUT,,435711c3-a539-409b-ae33-b8b5d82769f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
646f6858-3b94-47bd-ab89-592d336f705a,,can-desg,277641-2025,,32014L0024,DEU,,f7300172-c9c6-4982-9f42-f9b87d41276b,vgv,,selec-w,large,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,1,large,4.0,0,0,0,0,0,0,0,0,1,0
